"NRSV","Original"
"Sir.36:28","Sir.36:28"
"Sir.36:29","Sir.36:29"
"Sir.36:30","Sir.36:30"
"Sir.36:31","Sir.36:31"
"Sir.37:1","Sir.37:1"
"Sir.37:2","Sir.37:2"
"Sir.37:3","Sir.37:3"
"Sir.37:4","Sir.37:4"
"Sir.37:5","Sir.37:5"
"Sir.37:6","Sir.37:6"
"Sir.37:7","Sir.37:7"
"Sir.37:8","Sir.37:8"
"Sir.37:9","Sir.37:9"
"Sir.37:10","Sir.37:10"
"Sir.37:11","Sir.37:11"
"Sir.37:12","Sir.37:12"
"Sir.37:13","Sir.37:13"
"Sir.37:14","Sir.37:14"
"Sir.37:15","Sir.37:15"
"Sir.37:16","Sir.37:16"
"Sir.37:17","Sir.37:17"
"Sir.37:18","Sir.37:18"
"Sir.37:19","Sir.37:19"
"Sir.37:20","Sir.37:20"
"Sir.37:21","Sir.37:21"
"Sir.37:22","Sir.37:22"
"Sir.37:23","Sir.37:23"
"Sir.37:24","Sir.37:24"
"Sir.37:25","Sir.37:25"
"Sir.37:26","Sir.37:26"
"Sir.37:27","Sir.37:27"
"Sir.37:28","Sir.37:28"
"Sir.37:29","Sir.37:29"
"Sir.37:30","Sir.37:30"
"Sir.37:31","Sir.37:31"
"Sir.38:1","Sir.38:1"
"Sir.38:2","Sir.38:2"
"Sir.38:3","Sir.38:3"
"Sir.38:4","Sir.38:4"
"Sir.38:5","Sir.38:5"
"Sir.38:6","Sir.38:6"
"Sir.38:7","Sir.38:7"
"Sir.38:8","Sir.38:8"
"Sir.38:9","Sir.38:9"
"Sir.38:10","Sir.38:10"
"Sir.38:11","Sir.38:11"
"Sir.38:12","Sir.38:12"
"Sir.38:13","Sir.38:13"
"Sir.38:14","Sir.38:14"
"Sir.38:15","Sir.38:15"
"Sir.38:16","Sir.38:16"
"Sir.38:17","Sir.38:17"
"Sir.38:18","Sir.38:18"
"Sir.38:19","Sir.38:19"
"Sir.38:20","Sir.38:20"
"Sir.38:21","Sir.38:21"
"Sir.38:22","Sir.38:22"
"Sir.38:23","Sir.38:23"
"Sir.38:24","Sir.38:24"
"Sir.38:25","Sir.38:25"
"Sir.38:26","Sir.38:26"
"Sir.38:27","Sir.38:27"
"Sir.38:28","Sir.38:28"
"Sir.38:29","Sir.38:29"
"Sir.38:30","Sir.38:30"
"Sir.38:31","Sir.38:31"
"Sir.38:32","Sir.38:32"
"Sir.38:33","Sir.38:33"
"Sir.38:34","Sir.38:34"
"Sir.39:1","Sir.39:1"
"Sir.39:2","Sir.39:2"
"Sir.39:3","Sir.39:3"
"Sir.39:4","Sir.39:4"
"Sir.39:5","Sir.39:5"
"Sir.39:6","Sir.39:6"
"Sir.39:7","Sir.39:7"
"Sir.39:8","Sir.39:8"
"Sir.39:9","Sir.39:9"
"Sir.39:10","Sir.39:10"
"Sir.39:11","Sir.39:11"
"Sir.39:12","Sir.39:12"
"Sir.39:13","Sir.39:13"
"Sir.39:14","Sir.39:14"
"Sir.39:15","Sir.39:15"
"Sir.39:16","Sir.39:16"
"Sir.39:17","Sir.39:17"
"Sir.39:18","Sir.39:18"
"Sir.39:19","Sir.39:19"
"Sir.39:20","Sir.39:20"
"Sir.39:21","Sir.39:21"
"Sir.39:22","Sir.39:22"
"Sir.39:23","Sir.39:23"
"Sir.39:24","Sir.39:24"
"Sir.39:25","Sir.39:25"
"Sir.39:26","Sir.39:26"
"Sir.39:27","Sir.39:27"
"Sir.39:28","Sir.39:28"
"Sir.39:29","Sir.39:29"
"Sir.39:30","Sir.39:30"
"Sir.39:31","Sir.39:31"
"Sir.39:32","Sir.39:32"
"Sir.39:33","Sir.39:33"
"Sir.39:34","Sir.39:34"
"Sir.39:35","Sir.39:35"
"Sir.40:1","Sir.40:1"
"Sir.40:2","Sir.40:2"
"Sir.40:3","Sir.40:3"
"Sir.40:4","Sir.40:4"
"Sir.40:5","Sir.40:5"
"Sir.40:6","Sir.40:6"
"Sir.40:7","Sir.40:7"
"Sir.40:8","Sir.40:8"
"Sir.40:9","Sir.40:9"
"Sir.40:10","Sir.40:10"
"Sir.40:11","Sir.40:11"
"Sir.40:12","Sir.40:12"
"Sir.40:13","Sir.40:13"
"Sir.40:14","Sir.40:14"
"Sir.40:15","Sir.40:15"
"Sir.40:16","Sir.40:16"
"Sir.40:17","Sir.40:17"
"Sir.40:18","Sir.40:18"
"Sir.40:19","Sir.40:19"
"Sir.40:20","Sir.40:20"
"Sir.40:21","Sir.40:21"
"Sir.40:22","Sir.40:22"
"Sir.40:23","Sir.40:23"
"Sir.40:24","Sir.40:24"
"Sir.40:25","Sir.40:25"
"Sir.40:26","Sir.40:26"
"Sir.40:27","Sir.40:27"
"Sir.40:28","Sir.40:28"
"Sir.40:29","Sir.40:29"
"Sir.40:30","Sir.40:30"
"Sir.41:1","Sir.41:1"
"Sir.41:2","Sir.41:2"
"Sir.41:3","Sir.41:3"
"Sir.41:4","Sir.41:4"
"Sir.41:5","Sir.41:5"
"Sir.41:6","Sir.41:6"
"Sir.41:7","Sir.41:7"
"Sir.41:8","Sir.41:8"
"Sir.41:9","Sir.41:9"
"Sir.41:10","Sir.41:10"
"Sir.41:11","Sir.41:11"
"Sir.41:12","Sir.41:12"
"Sir.41:13","Sir.41:13"
"Sir.41:14","Sir.41:14"
"Sir.41:15","Sir.41:15"
"Sir.41:16","Sir.41:16"
"Sir.41:17","Sir.41:17"
"Sir.41:18","Sir.41:18"
"Sir.41:19","Sir.41:19"
"Sir.41:20","Sir.41:20"
"Sir.41:21","Sir.41:21"
"Sir.41:22","Sir.41:22"
"Sir.42:1","Sir.42:1"
"Sir.42:2","Sir.42:2"
"Sir.42:3","Sir.42:3"
"Sir.42:4","Sir.42:4"
"Sir.42:5","Sir.42:5"
"Sir.42:6","Sir.42:6"
"Sir.42:7","Sir.42:7"
"Sir.42:8","Sir.42:8"
"Sir.42:9","Sir.42:9"
"Sir.42:10","Sir.42:10"
"Sir.42:11","Sir.42:11"
"Sir.42:12","Sir.42:12"
"Sir.42:13","Sir.42:13"
"Sir.42:14","Sir.42:14"
"Sir.42:15","Sir.42:15"
"Sir.42:16","Sir.42:16"
"Sir.42:17","Sir.42:17"
"Sir.42:18","Sir.42:18"
"Sir.42:19","Sir.42:19"
"Sir.42:20","Sir.42:20"
"Sir.42:21","Sir.42:21"
"Sir.42:22","Sir.42:22"
"Sir.42:23","Sir.42:23"
"Sir.42:24","Sir.42:24"
"Sir.42:25","Sir.42:25"
"Sir.43:1","Sir.43:1"
"Sir.43:2","Sir.43:2"
"Sir.43:3","Sir.43:3"
"Sir.43:4","Sir.43:4"
"Sir.43:5","Sir.43:5"
"Sir.43:6","Sir.43:6"
"Sir.43:7","Sir.43:7"
"Sir.43:8","Sir.43:8"
"Sir.43:9","Sir.43:9"
"Sir.43:10","Sir.43:10"
"Sir.43:11","Sir.43:11"
"Sir.43:12","Sir.43:12"
"Sir.43:13","Sir.43:13"
"Sir.43:14","Sir.43:14"
"Sir.43:15","Sir.43:15"
"Sir.43:16","Sir.43:16"
"Sir.43:17","Sir.43:17"
"Sir.43:18","Sir.43:18"
"Sir.43:19","Sir.43:19"
"Sir.43:20","Sir.43:20"
"Sir.43:21","Sir.43:21"
"Sir.43:22","Sir.43:22"
"Sir.43:23","Sir.43:23"
"Sir.43:24","Sir.43:24"
"Sir.43:25","Sir.43:25"
"Sir.43:26","Sir.43:26"
"Sir.43:27","Sir.43:27"
"Sir.43:28","Sir.43:28"
"Sir.43:29","Sir.43:29"
"Sir.43:30","Sir.43:30"
"Sir.43:31","Sir.43:31"
"Sir.43:32","Sir.43:32"
"Sir.43:33","Sir.43:33"
"Sir.44:1","Sir.44:1"
"Sir.44:2","Sir.44:2"
"Sir.44:3","Sir.44:3"
"Sir.44:4","Sir.44:4"
"Sir.44:5","Sir.44:5"
"Sir.44:6","Sir.44:6"
"Sir.44:7","Sir.44:7"
"Sir.44:8","Sir.44:8"
"Sir.44:9","Sir.44:9"
"Sir.44:10","Sir.44:10"
"Sir.44:11","Sir.44:11"
"Sir.44:12","Sir.44:12"
"Sir.44:13","Sir.44:13"
"Sir.44:14","Sir.44:14"
"Sir.44:15","Sir.44:15"
"Sir.44:16","Sir.44:16"
"Sir.44:17","Sir.44:17"
"Sir.44:18","Sir.44:18"
"Sir.44:19","Sir.44:19"
"Sir.44:20","Sir.44:20"
"Sir.44:21","Sir.44:21"
"Sir.44:22","Sir.44:22"
"Sir.44:23","Sir.44:23"
"Sir.45:1","Sir.45:1"
"Sir.45:2","Sir.45:2"
"Sir.45:3","Sir.45:3"
"Sir.45:4","Sir.45:4"
"Sir.45:5","Sir.45:5"
"Sir.45:6","Sir.45:6"
"Sir.45:7","Sir.45:7"
"Sir.45:8","Sir.45:8"
"Sir.45:9","Sir.45:9"
"Sir.45:10","Sir.45:10"
"Sir.45:11","Sir.45:11"
"Sir.45:12","Sir.45:12"
"Sir.45:13","Sir.45:13"
"Sir.45:14","Sir.45:14"
"Sir.45:15","Sir.45:15"
"Sir.45:16","Sir.45:16"
"Sir.45:17","Sir.45:17"
"Sir.45:18","Sir.45:18"
"Sir.45:19","Sir.45:19"
"Sir.45:20","Sir.45:20"
"Sir.45:21","Sir.45:21"
"Sir.45:22","Sir.45:22"
"Sir.45:23","Sir.45:23"
"Sir.45:24","Sir.45:24"
"Sir.45:25","Sir.45:25"
"Sir.45:26","Sir.45:26"
"Sir.46:1","Sir.46:1"
"Sir.46:2","Sir.46:2"
"Sir.46:3","Sir.46:3"
"Sir.46:4","Sir.46:4"
"Sir.46:5","Sir.46:5"
"Sir.46:6","Sir.46:6"
"Sir.46:7","Sir.46:7"
"Sir.46:8","Sir.46:8"
"Sir.46:9","Sir.46:9"
"Sir.46:10","Sir.46:10"
"Sir.46:11","Sir.46:11"
"Sir.46:12","Sir.46:12"
"Sir.46:13","Sir.46:13"
"Sir.46:14","Sir.46:14"
"Sir.46:15","Sir.46:15"
"Sir.46:16","Sir.46:16"
"Sir.46:17","Sir.46:17"
"Sir.46:18","Sir.46:18"
"Sir.46:19","Sir.46:19"
"Sir.46:20","Sir.46:20"
"Sir.47:1","Sir.47:1"
"Sir.47:2","Sir.47:2"
"Sir.47:3","Sir.47:3"
"Sir.47:4","Sir.47:4"
"Sir.47:5","Sir.47:5"
"Sir.47:6","Sir.47:6"
"Sir.47:7","Sir.47:7"
"Sir.47:8","Sir.47:8"
"Sir.47:9","Sir.47:9"
"Sir.47:10","Sir.47:10"
"Sir.47:11","Sir.47:11"
"Sir.47:12","Sir.47:12"
"Sir.47:13","Sir.47:13"
"Sir.47:14","Sir.47:14"
"Sir.47:15","Sir.47:15"
"Sir.47:16","Sir.47:16"
"Sir.47:17","Sir.47:17"
"Sir.47:18","Sir.47:18"
"Sir.47:19","Sir.47:19"
"Sir.47:20","Sir.47:20"
"Sir.47:21","Sir.47:21"
"Sir.47:22","Sir.47:22"
"Sir.47:23","Sir.47:23"
"Sir.47:24","Sir.47:24"
"Sir.47:25","Sir.47:25"
"Sir.48:1","Sir.48:1"
"Sir.48:2","Sir.48:2"
"Sir.48:3","Sir.48:3"
"Sir.48:4","Sir.48:4"
"Sir.48:5","Sir.48:5"
"Sir.48:6","Sir.48:6"
"Sir.48:7","Sir.48:7"
"Sir.48:8","Sir.48:8"
"Sir.48:9","Sir.48:9"
"Sir.48:10","Sir.48:10"
"Sir.48:11","Sir.48:11"
"Sir.48:12","Sir.48:12"
"Sir.48:13","Sir.48:13"
"Sir.48:14","Sir.48:14"
"Sir.48:15","Sir.48:15"
"Sir.48:16","Sir.48:16"
"Sir.48:17","Sir.48:17"
"Sir.48:18","Sir.48:18"
"Sir.48:19","Sir.48:19"
"Sir.48:20","Sir.48:20"
"Sir.48:21","Sir.48:21"
"Sir.48:22","Sir.48:22"
"Sir.48:23","Sir.48:23"
"Sir.48:24","Sir.48:24"
"Sir.48:25","Sir.48:25"
"Sir.49:1","Sir.49:1"
"Sir.49:2","Sir.49:2"
"Sir.49:3","Sir.49:3"
"Sir.49:4","Sir.49:4"
"Sir.49:5","Sir.49:5"
"Sir.49:6","Sir.49:6"
"Sir.49:7","Sir.49:7"
"Sir.49:8","Sir.49:8"
"Sir.49:9","Sir.49:9"
"Sir.49:10","Sir.49:10"
"Sir.49:11","Sir.49:11"
"Sir.49:12","Sir.49:12"
"Sir.49:13","Sir.49:13"
"Sir.49:14","Sir.49:14"
"Sir.49:15","Sir.49:15"
"Sir.49:16","Sir.49:16"
"Sir.50:1","Sir.50:1"
"Sir.50:2","Sir.50:2"
"Sir.50:3","Sir.50:3"
"Sir.50:4","Sir.50:4"
"Sir.50:5","Sir.50:5"
"Sir.50:6","Sir.50:6"
"Sir.50:7","Sir.50:7"
"Sir.50:8","Sir.50:8"
"Sir.50:9","Sir.50:9"
"Sir.50:10","Sir.50:10"
"Sir.50:11","Sir.50:11"
"Sir.50:12","Sir.50:12"
"Sir.50:13","Sir.50:13"
"Sir.50:14","Sir.50:14"
"Sir.50:15","Sir.50:15"
"Sir.50:16","Sir.50:16"
"Sir.50:17","Sir.50:17"
"Sir.50:18","Sir.50:18"
"Sir.50:19","Sir.50:19"
"Sir.50:20","Sir.50:20"
"Sir.50:21","Sir.50:21"
"Sir.50:22","Sir.50:22"
"Sir.50:23","Sir.50:23"
"Sir.50:24","Sir.50:24"
"Sir.50:25","Sir.50:25"
"Sir.50:26","Sir.50:26"
"Sir.50:27","Sir.50:27"
"Sir.50:28","Sir.50:28"
"Sir.50:29","Sir.50:29"
"Sir.51:1","Sir.51:1"
"Sir.51:2","Sir.51:2"
"Sir.51:3","Sir.51:3"
"Sir.51:4","Sir.51:4"
"Sir.51:5","Sir.51:5"
"Sir.51:6","Sir.51:6"
"Sir.51:7","Sir.51:7"
"Sir.51:8","Sir.51:8"
"Sir.51:9","Sir.51:9"
"Sir.51:10","Sir.51:10"
"Sir.51:11","Sir.51:11"
"Sir.51:12","Sir.51:12"
"Sir.51:13","Sir.51:13"
"Sir.51:14","Sir.51:14"
"Sir.51:15","Sir.51:15"
"Sir.51:16","Sir.51:16"
"Sir.51:17","Sir.51:17"
"Sir.51:18","Sir.51:18"
"Sir.51:19","Sir.51:19"
"Sir.51:20","Sir.51:20"
"Sir.51:21","Sir.51:21"
"Sir.51:22","Sir.51:22"
"Sir.51:23","Sir.51:23"
"Sir.51:24","Sir.51:24"
"Sir.51:25","Sir.51:25"
"Sir.51:26","Sir.51:26"
"Sir.51:27","Sir.51:27"
"Sir.51:28","Sir.51:28"
"Sir.51:29","Sir.51:29"
"Sir.51:30","Sir.51:30"
"Baruch",":"
"Bar.1:1","Bar.1:1"
"Bar.1:2","Bar.1:2"
"Bar.1:3","Bar.1:3"
"Bar.1:4","Bar.1:4"
"Bar.1:5","Bar.1:5"
"Bar.1:6","Bar.1:6"
"Bar.1:7","Bar.1:7"
"Bar.1:8","Bar.1:8"
"Bar.1:9","Bar.1:9"
"Bar.1:10","Bar.1:10"
"Bar.1:11","Bar.1:11"
"Bar.1:12","Bar.1:12"
"Bar.1:13","Bar.1:13"
"Bar.1:14","Bar.1:14"
"Bar.1:15","Bar.1:15"
"Bar.1:16","Bar.1:16"
"Bar.1:17","Bar.1:17"
"Bar.1:18","Bar.1:18"
"Bar.1:19","Bar.1:19"
"Bar.1:20","Bar.1:20"
"Bar.1:21","Bar.1:21"
"Bar.1:22","Bar.1:22"
"Bar.2:1","Bar.2:1"
"Bar.2:2","Bar.2:2"
"Bar.2:3","Bar.2:3"
"Bar.2:4","Bar.2:4"
"Bar.2:5","Bar.2:5"
"Bar.2:6","Bar.2:6"
"Bar.2:7","Bar.2:7"
"Bar.2:8","Bar.2:8"
"Bar.2:9","Bar.2:9"
"Bar.2:10","Bar.2:10"
"Bar.2:11","Bar.2:11"
"Bar.2:12","Bar.2:12"
"Bar.2:13","Bar.2:13"
"Bar.2:14","Bar.2:14"
"Bar.2:15","Bar.2:15"
"Bar.2:16","Bar.2:16"
"Bar.2:17","Bar.2:17"
"Bar.2:18","Bar.2:18"
"Bar.2:19","Bar.2:19"
"Bar.2:20","Bar.2:20"
"Bar.2:21","Bar.2:21"
"Bar.2:22","Bar.2:22"
"Bar.2:23","Bar.2:23"
"Bar.2:24","Bar.2:24"
"Bar.2:25","Bar.2:25"
"Bar.2:26","Bar.2:26"
"Bar.2:27","Bar.2:27"
"Bar.2:28","Bar.2:28"
"Bar.2:29","Bar.2:29"
"Bar.2:30","Bar.2:30"
"Bar.2:31","Bar.2:31"
"Bar.2:32","Bar.2:32"
"Bar.2:33","Bar.2:33"
"Bar.2:34","Bar.2:34"
"Bar.2:35","Bar.2:35"
"Bar.3:1","Bar.3:1"
"Bar.3:2","Bar.3:2"
"Bar.3:3","Bar.3:3"
"Bar.3:4","Bar.3:4"
"Bar.3:5","Bar.3:5"
"Bar.3:6","Bar.3:6"
"Bar.3:7","Bar.3:7"
"Bar.3:8","Bar.3:8"
"Bar.3:9","Bar.3:9"
"Bar.3:10","Bar.3:10"
"Bar.3:11","Bar.3:11"
"Bar.3:12","Bar.3:12"
"Bar.3:13","Bar.3:13"
"Bar.3:14","Bar.3:14"
"Bar.3:15","Bar.3:15"
"Bar.3:16","Bar.3:16"
"Bar.3:17","Bar.3:17"
"Bar.3:18","Bar.3:18"
"Bar.3:19","Bar.3:19"
"Bar.3:20","Bar.3:20"
"Bar.3:21","Bar.3:21"
"Bar.3:22","Bar.3:22"
"Bar.3:23","Bar.3:23"
"Bar.3:24","Bar.3:24"
"Bar.3:25","Bar.3:25"
"Bar.3:26","Bar.3:26"
"Bar.3:27","Bar.3:27"
"Bar.3:28","Bar.3:28"
"Bar.3:29","Bar.3:29"
"Bar.3:30","Bar.3:30"
"Bar.3:31","Bar.3:31"
"Bar.3:32","Bar.3:32"
"Bar.3:33","Bar.3:33"
"Bar.3:34","Bar.3:34,35"
"Bar.3:35","Bar.3:36"
"Bar.3:36","Bar.3:37"
"Bar.3:37","Bar.3:38"
"Bar.4:1","Bar.4:1"
"Bar.4:2","Bar.4:2"
"Bar.4:3","Bar.4:3"
"Bar.4:4","Bar.4:4"
"Bar.4:5","Bar.4:5"
"Bar.4:6","Bar.4:6"
"Bar.4:7","Bar.4:7"
"Bar.4:8","Bar.4:8"
"Bar.4:9","Bar.4:9"
"Bar.4:10","Bar.4:10"
"Bar.4:11","Bar.4:11"
"Bar.4:12","Bar.4:12"
"Bar.4:13","Bar.4:13"
"Bar.4:14","Bar.4:14"
"Bar.4:15","Bar.4:15"
"Bar.4:16","Bar.4:16"
"Bar.4:17","Bar.4:17"
"Bar.4:18","Bar.4:18"
"Bar.4:19","Bar.4:19"
"Bar.4:20","Bar.4:20"
"Bar.4:21","Bar.4:21"
"Bar.4:22","Bar.4:22"
"Bar.4:23","Bar.4:23"
"Bar.4:24","Bar.4:24"
"Bar.4:25","Bar.4:25"
"Bar.4:26","Bar.4:26"
"Bar.4:27","Bar.4:27"
"Bar.4:28","Bar.4:28"
"Bar.4:29","Bar.4:29"
"Bar.4:30","Bar.4:30"
"Bar.4:31","Bar.4:31"
"Bar.4:32","Bar.4:32"
"Bar.4:33","Bar.4:33"
"Bar.4:34","Bar.4:34"
"Bar.4:35","Bar.4:35"
"Bar.4:36","Bar.4:36"
"Bar.4:37","Bar.4:37"
"Bar.5:1","Bar.5:1"
"Bar.5:2","Bar.5:2"
"Bar.5:3","Bar.5:3"
"Bar.5:4","Bar.5:4"
"Bar.5:5","Bar.5:5"
"Bar.5:6","Bar.5:6"
"Bar.5:7","Bar.5:7"
"Bar.5:8","Bar.5:8"
"Bar.5:9","Bar.5:9"
"Epistle of Jeremiah",":"
"Bar.6:1","Lje.1:1"
"Bar.6:2","Lje.1:2"
"Bar.6:3","Lje.1:3"
"Bar.6:4","Lje.1:4"
"Bar.6:5","Lje.1:5"
"Bar.6:6","Lje.1:6"
"Bar.6:7","Lje.1:7"
"Bar.6:8","Lje.1:8"
"Bar.6:9","Lje.1:9"
"Bar.6:10","Lje.1:10"
"Bar.6:11","Lje.1:11"
"Bar.6:12","Lje.1:12"
"Bar.6:13","Lje.1:13"
"Bar.6:14","Lje.1:14"
"Bar.6:15","Lje.1:15"
"Bar.6:16","Lje.1:16"
"Bar.6:17","Lje.1:17"
"Bar.6:18","Lje.1:18"
"Bar.6:19","Lje.1:19"
"Bar.6:20","Lje.1:20"
"Bar.6:21","Lje.1:21"
"Bar.6:22","Lje.1:22"
"Bar.6:23","Lje.1:23"
"Bar.6:24","Lje.1:24"
"Bar.6:25","Lje.1:25"
"Bar.6:26","Lje.1:26"
"Bar.6:27","Lje.1:27"
"Bar.6:28","Lje.1:28"
"Bar.6:29","Lje.1:29"
"Bar.6:30","Lje.1:30"
"Bar.6:31","Lje.1:31"
"Bar.6:32","Lje.1:32"
"Bar.6:33","Lje.1:33"
"Bar.6:34","Lje.1:34"
"Bar.6:35","Lje.1:35"
"Bar.6:36","Lje.1:36"
"Bar.6:37","Lje.1:37"
"Bar.6:38","Lje.1:38"
"Bar.6:39","Lje.1:39"
"Bar.6:40","Lje.1:40"
"Bar.6:41","Lje.1:41"
"Bar.6:42","Lje.1:42"
"Bar.6:43","Lje.1:43"
"Bar.6:44","Lje.1:44"
"Bar.6:45","Lje.1:45"
"Bar.6:46","Lje.1:46"
"Bar.6:47","Lje.1:47"
"Bar.6:48","Lje.1:48"
"Bar.6:49","Lje.1:49"
"Bar.6:50","Lje.1:50a"
"Bar.6:51","Lje.1:50b"
"Bar.6:52","Lje.1:51"
"Bar.6:53","Lje.1:52"
"Bar.6:54","Lje.1:53"
"Bar.6:55","Lje.1:54"
"Bar.6:56","Lje.1:55"
"Bar.6:57","Lje.1:56"
"Bar.6:58","Lje.1:57"
"Bar.6:59","Lje.1:58"
"Bar.6:60","Lje.1:59"
"Bar.6:61","Lje.1:60"
"Bar.6:62","Lje.1:61"
"Bar.6:63","Lje.1:62"
"Bar.6:64","Lje.1:63"
"Bar.6:65","Lje.1:64"
"Bar.6:66","Lje.1:65"
"Bar.6:67","Lje.1:66"
"Bar.6:68","Lje.1:67"
"Bar.6:69","Lje.1:68"
"Bar.6:70","Lje.1:69"
"Bar.6:71","Lje.1:70"
"Bar.6:72","Lje.1:71"
"Bar.6:73","Lje.1:72"
"Song of the Three / Prayer of Azariah (Greek addition to Daniel 3)",":"
"S3Y.1:1","S3Y.1:1"
"S3Y.1:2","S3Y.1:2"
"S3Y.1:3","S3Y.1:3"
"S3Y.1:4","S3Y.1:4"
"S3Y.1:5","S3Y.1:5"
"S3Y.1:6","S3Y.1:6"
"S3Y.1:7","S3Y.1:7"
"S3Y.1:8","S3Y.1:8"
"S3Y.1:9","S3Y.1:9"
"S3Y.1:10","S3Y.1:10"
"S3Y.1:11","S3Y.1:11"
"S3Y.1:12","S3Y.1:12"
"S3Y.1:13","S3Y.1:13"
"S3Y.1:14","S3Y.1:14"
"S3Y.1:15","S3Y.1:15"
"S3Y.1:16","S3Y.1:16"
"S3Y.1:17","S3Y.1:17"
"S3Y.1:18","S3Y.1:18"
"S3Y.1:19","S3Y.1:19"
"S3Y.1:20","S3Y.1:20"
"S3Y.1:21","S3Y.1:21"
"S3Y.1:22","S3Y.1:22"
"S3Y.1:23","S3Y.1:23"
"S3Y.1:24","S3Y.1:24"
"S3Y.1:25","S3Y.1:25"
"S3Y.1:26","S3Y.1:26"
"S3Y.1:27","S3Y.1:27"
"S3Y.1:28","S3Y.1:28"
"S3Y.1:29","S3Y.1:29"
"S3Y.1:30","S3Y.1:30"
"S3Y.1:31","S3Y.1:31"
"S3Y.1:32","S3Y.1:32"
"S3Y.1:33","S3Y.1:33"
"S3Y.1:34","S3Y.1:34"
"S3Y.1:35","S3Y.1:35"
"S3Y.1:36","S3Y.1:36"
"S3Y.1:37","S3Y.1:37"
"S3Y.1:38","S3Y.1:38"
"S3Y.1:39","S3Y.1:39"
"S3Y.1:40","S3Y.1:40"
"S3Y.1:41","S3Y.1:41"
"S3Y.1:42","S3Y.1:42"
"S3Y.1:43","S3Y.1:43"
"S3Y.1:44","S3Y.1:44"
"S3Y.1:45","S3Y.1:45"
"S3Y.1:46","S3Y.1:46"
"S3Y.1:47","S3Y.1:47"
"S3Y.1:48","S3Y.1:48"
"S3Y.1:49","S3Y.1:49"
"S3Y.1:50","S3Y.1:50"
"S3Y.1:51","S3Y.1:51"
"S3Y.1:52","S3Y.1:52"
"S3Y.1:53","S3Y.1:53"
"S3Y.1:54","S3Y.1:54"
"S3Y.1:55","S3Y.1:55"
"S3Y.1:56","S3Y.1:56"
"S3Y.1:57","S3Y.1:57"
"S3Y.1:58","S3Y.1:58"
"S3Y.1:59","S3Y.1:59"
"S3Y.1:60","S3Y.1:60"
"S3Y.1:61","S3Y.1:61"
"S3Y.1:62","S3Y.1:62"
"S3Y.1:63","S3Y.1:63"
"S3Y.1:64","S3Y.1:64"
"S3Y.1:65","S3Y.1:65"
"S3Y.1:66","S3Y.1:66"
"S3Y.1:67","S3Y.1:67"
"S3Y.1:68","S3Y.1:68"
"Susanna (Greek addition to Daniel)",":"
"Sus.1:1","Sus.1:1"
"Sus.1:2","Sus.1:2"
"Sus.1:3","Sus.1:3"
"Sus.1:4","Sus.1:4"
"Sus.1:5","Sus.1:5"
"Sus.1:6","Sus.1:6"
"Sus.1:7","Sus.1:7"
"Sus.1:8","Sus.1:8"
"Sus.1:9","Sus.1:9"
"Sus.1:10","Sus.1:10"
"Sus.1:11","Sus.1:11"
"Sus.1:12","Sus.1:12"
"Sus.1:13","Sus.1:13"
"Sus.1:14","Sus.1:14"
"Sus.1:15","Sus.1:15"
"Sus.1:16","Sus.1:16"
"Sus.1:17","Sus.1:17"
"Sus.1:18","Sus.1:18"
"Sus.1:19","Sus.1:19"
"Sus.1:20","Sus.1:20"
"Sus.1:21","Sus.1:21"
"Sus.1:22","Sus.1:22"
"Sus.1:23","Sus.1:23"
"Sus.1:24","Sus.1:24"
"Sus.1:25","Sus.1:25"
"Sus.1:26","Sus.1:26"
"Sus.1:27","Sus.1:27"
"Sus.1:28","Sus.1:28"
"Sus.1:29","Sus.1:29"
"Sus.1:30","Sus.1:30"
"Sus.1:31","Sus.1:31"
"Sus.1:32","Sus.1:32"
"Sus.1:33","Sus.1:33"
"Sus.1:34","Sus.1:34"
"Sus.1:35","Sus.1:35"
"Sus.1:36","Sus.1:36"
"Sus.1:37","Sus.1:37"
"Sus.1:38","Sus.1:38"
"Sus.1:39","Sus.1:39"
"Sus.1:40","Sus.1:40"
"Sus.1:41","Sus.1:41"
"Sus.1:42","Sus.1:42"
"Sus.1:43","Sus.1:43"
"Sus.1:44","Sus.1:44"
"Sus.1:45","Sus.1:45"
"Sus.1:46","Sus.1:46"
"Sus.1:47","Sus.1:47"
"Sus.1:48","Sus.1:48"
"Sus.1:49","Sus.1:49"
"Sus.1:50","Sus.1:50"
"Sus.1:51","Sus.1:51"
"Sus.1:52","Sus.1:52"
"Sus.1:53","Sus.1:53"
"Sus.1:54","Sus.1:54"
"Sus.1:55","Sus.1:55"
"Sus.1:56","Sus.1:56"
"Sus.1:57","Sus.1:57"
"Sus.1:58","Sus.1:58"
"Sus.1:59","Sus.1:59"
"Sus.1:60","Sus.1:60"
"Sus.1:61","Sus.1:61"
"Sus.1:62","Sus.1:62"
"Sus.1:63","Sus.1:63"
"Sus.1:64","Sus.1:64"
"Bel and the Dragon (Greek addition to Daniel)",":"
"Bel.1:1","Bel.1:1"
"Bel.1:2","Bel.1:2"
"Bel.1:3","Bel.1:3"
"Bel.1:4","Bel.1:4"
"Bel.1:5","Bel.1:5"
"Bel.1:6","Bel.1:6"
"Bel.1:7","Bel.1:7"
"Bel.1:8","Bel.1:8"
"Bel.1:9","Bel.1:9"
"Bel.1:10","Bel.1:10"
